method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
P1,seen,standard,vertical_mid,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.014814814814814814,0.03312693299999688,5,0.5682291666666666,0.08451090378070622,5,0.5286458333333334,0.08250410270265389,5,0.008333333333333333,0.018633899812498248
P1,unseen,__all__,__all__,5,5,0.05416666666666666,0.013819269959814166,5,0.7481209150326797,0.09875977714397936,5,0.10032579690889487,0.023575062533497473,5,0.5821805555555556,0.057575333295492935,5,0.5810902777777778,0.054644446304925924,5,0.010416666666666668,0.0064212645864260166
P1,unseen,__all__,horizontal_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.01568627450980392,0.03507557611764376,5,0.5832899305555556,0.054849246173238955,5,0.5942708333333333,0.04431432113116231,5,0.0020833333333333333,0.004658474953124562
P1,unseen,__all__,low_new,5,5,0.09583333333333333,0.01863389981249825,5,0.7504761904761905,0.16210072174709683,5,0.16851771862695397,0.027375381889573096,5,0.6006510416666668,0.07355000580810055,5,0.6131510416666668,0.0640817063787455,5,0.01875,0.013581671677505519
P1,unseen,__all__,two_new,5,5,0.075,0.023753654689565376,5,0.862857142857143,0.12999215046945514,5,0.13627040661890827,0.03878911193174085,5,0.5809461805555556,0.05507900570338252,5,0.58984375,0.048671382294312726,5,0.008333333333333333,0.008715208609729954
P1,unseen,__all__,vertical_new,5,5,0.008333333333333333,0.018633899812498248,2,,,5,0.015384615384615385,0.034401045807689073,5,0.6202690972222222,0.04860587924474473,5,0.5943142361111111,0.05853818417235841,5,0.00625,0.009316949906249124
P1,unseen,__all__,wide_new,5,5,0.08333333333333334,0.025515518153991442,5,0.76,0.15727267365169012,5,0.1480068610634648,0.04161274302360065,5,0.5714409722222223,0.05720063758171348,5,0.5642795138888889,0.058820652804822855,5,0.016666666666666666,0.011876827344782686
P1,unseen,harsh,__all__,5,5,0.10666666666666666,0.025954019170662392,5,0.8022875816993464,0.11572972682441227,5,0.18664008352166758,0.040281253139471035,5,0.6141666666666666,0.07458925753680605,5,0.6121805555555555,0.0757793404525865,5,0.015,0.012360330811826106
P1,unseen,harsh,horizontal_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.016,0.03577708763999664,5,0.609548611111111,0.06656180718210122,5,0.5942708333333333,0.07546244150652032,5,0.0,0.0
P1,unseen,harsh,low_new,5,5,0.19166666666666665,0.0372677996249965,5,0.7742857142857144,0.16418561477721869,5,0.30332211355570643,0.04373448825113962,5,0.6421875000000001,0.08372439708499174,5,0.6421875000000001,0.08372439708499174,5,0.03333333333333333,0.02795084971874737
P1,unseen,harsh,two_new,5,5,0.15,0.04750730937913075,5,0.862857142857143,0.12999215046945514,5,0.2500746318321402,0.06446468508664405,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.016666666666666666,0.01743041721945991
P1,unseen,harsh,vertical_new,5,5,0.016666666666666666,0.037267799624996496,2,,,5,0.03076923076923077,0.06880209161537815,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.004166666666666667,0.009316949906249124
P1,unseen,harsh,wide_new,5,5,0.16666666666666669,0.051031036307982884,5,0.8457142857142858,0.1451248582765748,5,0.2721167597697075,0.06942633458555159,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.020833333333333332,0.020833333333333332
P1,unseen,standard,__all__,5,5,0.0016666666666666666,0.003726779962499649,1,,,5,0.003125,0.006987712429686844,5,0.5536805555555555,0.05471059917806457,5,0.5448680555555556,0.04929727409911623,5,0.005833333333333334,0.013043729868748775
P1,unseen,standard,horizontal_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.015384615384615385,0.034401045807689073,5,0.5614583333333334,0.06859671376017941,5,0.5991319444444444,0.06489666004764427,5,0.004166666666666667,0.009316949906249124
P1,unseen,standard,low_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5727430555555555,0.05678768756779801,5,0.5838541666666666,0.05595626431084369,5,0.004166666666666667,0.009316949906249124
P1,unseen,standard,two_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5539930555555556,0.04250548172935763,5,0.5635416666666667,0.035438574038746125,5,0.0,0.0
P1,unseen,standard,vertical_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5612847222222223,0.07136187525946777,5,0.5065972222222223,0.08034228158126731,5,0.008333333333333333,0.018633899812498248
P1,unseen,standard,wide_new,5,5,0.0,0.0,1,,,5,0.0,0.0,5,0.5338541666666667,0.045438376139938896,5,0.5,0.052691043725926236,5,0.0125,0.027950849718747377
