budget,seed,method,scope,facility,geometry,n,tp,fp,fn,tn,recall,precision,f1,false_positive_rate,auroc,margin_auroc
0.1,1,B2,unseen,standard,low_new,72,2,2,22,46,0.08333333333333333,0.5,0.14285714285714285,0.041666666666666664,0.6189236111111112,0.6189236111111112
0.1,1,B3,unseen,standard,low_new,72,3,2,21,46,0.125,0.6,0.20689655172413793,0.041666666666666664,0.6189236111111112,0.6189236111111112
0.1,1,P1,unseen,standard,low_new,72,2,2,22,46,0.08333333333333333,0.5,0.14285714285714285,0.041666666666666664,0.6189236111111112,0.6189236111111112
0.1,1,B1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.6128472222222222,0.6128472222222222
0.1,1,B2,unseen,standard,two_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5651041666666666,0.5651041666666666
0.1,1,B3,unseen,standard,two_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5651041666666666,0.5651041666666666
0.1,1,P1,unseen,standard,two_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5651041666666666,0.5581597222222222
0.1,1,B1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5868055555555556,0.5868055555555556
0.1,1,B2,unseen,standard,vertical_new,72,2,2,22,46,0.08333333333333333,0.5,0.14285714285714285,0.041666666666666664,0.5711805555555556,0.5711805555555556
0.1,1,B3,unseen,standard,vertical_new,72,2,2,22,46,0.08333333333333333,0.5,0.14285714285714285,0.041666666666666664,0.5711805555555556,0.5711805555555556
0.1,1,P1,unseen,standard,vertical_new,72,2,2,22,46,0.08333333333333333,0.5,0.14285714285714285,0.041666666666666664,0.5711805555555556,0.5711805555555556
0.1,1,B1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5711805555555556,0.5711805555555556
0.1,1,B2,unseen,standard,wide_new,72,1,4,23,44,0.041666666666666664,0.2,0.06896551724137931,0.08333333333333333,0.5460069444444444,0.5460069444444444
0.1,1,B3,unseen,standard,wide_new,72,1,4,23,44,0.041666666666666664,0.2,0.06896551724137931,0.08333333333333333,0.5460069444444444,0.5460069444444444
0.1,1,P1,unseen,standard,wide_new,72,1,4,23,44,0.041666666666666664,0.2,0.06896551724137931,0.08333333333333333,0.5460069444444444,0.5434027777777778
0.1,2,B1,all,__all__,__all__,1152,65,50,319,718,0.16927083333333334,0.5652173913043478,0.2605210420841683,0.06510416666666667,0.7125684950086806,0.7125684950086806
0.1,2,B2,all,__all__,__all__,1152,41,72,343,696,0.10677083333333333,0.36283185840707965,0.16498993963782696,0.09375,0.5221405029296875,0.5221405029296875
0.1,2,B3,all,__all__,__all__,1152,36,56,348,712,0.09375,0.391304347826087,0.15126050420168066,0.07291666666666667,0.5221405029296875,0.5264926486545138
0.1,2,P1,all,__all__,__all__,1152,34,47,350,721,0.08854166666666667,0.41975308641975306,0.14623655913978495,0.061197916666666664,0.5221405029296875,0.5245530870225694
0.1,2,B1,seen,__all__,__all__,432,35,24,109,264,0.24305555555555555,0.5932203389830508,0.3448275862068966,0.08333333333333333,0.7331211419753086,0.7331211419753086
0.1,2,B2,seen,__all__,__all__,432,18,32,126,256,0.125,0.36,0.18556701030927836,0.1111111111111111,0.5237750771604939,0.5237750771604939
0.1,2,B3,seen,__all__,__all__,432,19,30,125,258,0.13194444444444445,0.3877551020408163,0.19689119170984457,0.10416666666666667,0.5237750771604939,0.5315393518518519
0.1,2,P1,seen,__all__,__all__,432,19,27,125,261,0.13194444444444445,0.41304347826086957,0.2,0.09375,0.5237750771604939,0.5199170524691358
0.1,2,B1,seen,__all__,central_furniture,144,9,6,39,90,0.1875,0.6,0.2857142857142857,0.0625,0.7369791666666666,0.7369791666666666
0.1,2,B2,seen,__all__,central_furniture,144,8,17,40,79,0.16666666666666666,0.32,0.2191780821917808,0.17708333333333334,0.5160590277777778,0.5160590277777778
0.1,2,B3,seen,__all__,central_furniture,144,7,13,41,83,0.14583333333333334,0.35,0.20588235294117646,0.13541666666666666,0.5160590277777778,0.5392795138888888
0.1,2,P1,seen,__all__,central_furniture,144,7,10,41,86,0.14583333333333334,0.4117647058823529,0.2153846153846154,0.10416666666666667,0.5160590277777778,0.5256076388888888
0.1,2,B1,seen,__all__,clear,144,22,17,26,79,0.4583333333333333,0.5641025641025641,0.5057471264367817,0.17708333333333334,0.7486979166666666,0.7486979166666666
0.1,2,B2,seen,__all__,clear,144,10,15,38,81,0.20833333333333334,0.4,0.273972602739726,0.15625,0.5210503472222222,0.5210503472222222
0.1,2,B3,seen,__all__,clear,144,12,17,36,79,0.25,0.41379310344827586,0.3116883116883117,0.17708333333333334,0.5210503472222222,0.5533854166666666
0.1,2,P1,seen,__all__,clear,144,12,16,36,80,0.25,0.42857142857142855,0.3157894736842105,0.16666666666666666,0.5210503472222222,0.5557725694444444
0.1,2,B1,seen,__all__,vertical_mid,144,4,1,44,95,0.08333333333333333,0.8,0.1509433962264151,0.010416666666666666,0.7376302083333334,0.7376302083333334
0.1,2,B2,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5881076388888888,0.5881076388888888
0.1,2,B3,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5881076388888888,0.5336371527777778
0.1,2,P1,seen,__all__,vertical_mid,144,0,1,48,95,0.0,0.0,0.0,0.010416666666666666,0.5881076388888888,0.5347222222222222
0.1,2,B1,seen,harsh,__all__,216,29,20,43,124,0.4027777777777778,0.5918367346938775,0.4793388429752066,0.1388888888888889,0.7771026234567902,0.7771026234567902
0.1,2,B2,seen,harsh,__all__,216,18,32,54,112,0.25,0.36,0.29508196721311475,0.2222222222222222,0.5339506172839507,0.5339506172839507
0.1,2,B3,seen,harsh,__all__,216,12,17,60,127,0.16666666666666666,0.41379310344827586,0.2376237623762376,0.11805555555555555,0.5339506172839507,0.5339506172839507
0.1,2,P1,seen,harsh,__all__,216,16,21,56,123,0.2222222222222222,0.43243243243243246,0.29357798165137616,0.14583333333333334,0.5339506172839507,0.5315393518518519
0.1,2,B1,seen,harsh,central_furniture,72,9,6,15,42,0.375,0.6,0.46153846153846156,0.125,0.7760416666666666,0.7760416666666666
0.1,2,B2,seen,harsh,central_furniture,72,8,17,16,31,0.3333333333333333,0.32,0.32653061224489793,0.3541666666666667,0.5442708333333334,0.5442708333333334
0.1,2,B3,seen,harsh,central_furniture,72,5,7,19,41,0.20833333333333334,0.4166666666666667,0.2777777777777778,0.14583333333333334,0.5442708333333334,0.5442708333333334
0.1,2,P1,seen,harsh,central_furniture,72,7,9,17,39,0.2916666666666667,0.4375,0.35,0.1875,0.5442708333333334,0.5442708333333334
0.1,2,B1,seen,harsh,clear,72,18,13,6,35,0.75,0.5806451612903226,0.6545454545454545,0.2708333333333333,0.8133680555555556,0.8133680555555556
0.1,2,B2,seen,harsh,clear,72,10,15,14,33,0.4166666666666667,0.4,0.40816326530612246,0.3125,0.5616319444444444,0.5616319444444444
0.1,2,B3,seen,harsh,clear,72,7,10,17,38,0.2916666666666667,0.4117647058823529,0.34146341463414637,0.20833333333333334,0.5616319444444444,0.5616319444444444
0.1,2,P1,seen,harsh,clear,72,9,11,15,37,0.375,0.45,0.4090909090909091,0.22916666666666666,0.5616319444444444,0.5555555555555556
0.1,2,B1,seen,harsh,vertical_mid,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.7699652777777778,0.7699652777777778
0.1,2,B2,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6371527777777778,0.6371527777777778
0.1,2,B3,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6371527777777778,0.6371527777777778
0.1,2,P1,seen,harsh,vertical_mid,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.6371527777777778,0.6371527777777778
0.1,2,B1,seen,standard,__all__,216,6,4,66,140,0.08333333333333333,0.6,0.14634146341463414,0.027777777777777776,0.6858603395061729,0.6858603395061729
0.1,2,B2,seen,standard,__all__,216,0,0,72,144,0.0,,0.0,0.0,0.5439814814814815,0.5439814814814815
0.1,2,B3,seen,standard,__all__,216,7,13,65,131,0.09722222222222222,0.35,0.15217391304347827,0.09027777777777778,0.5439814814814815,0.5439814814814815
0.1,2,P1,seen,standard,__all__,216,3,6,69,138,0.041666666666666664,0.3333333333333333,0.07407407407407407,0.041666666666666664,0.5439814814814815,0.5022183641975309
0.1,2,B1,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.6979166666666666,0.6979166666666666
0.1,2,B2,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.5442708333333334,0.5442708333333334
0.1,2,B3,seen,standard,central_furniture,72,2,6,22,42,0.08333333333333333,0.25,0.125,0.125,0.5442708333333334,0.5442708333333334
0.1,2,P1,seen,standard,central_furniture,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5442708333333334,0.4748263888888889
0.1,2,B1,seen,standard,clear,72,4,4,20,44,0.16666666666666666,0.5,0.25,0.08333333333333333,0.6744791666666666,0.6744791666666666
0.1,2,B2,seen,standard,clear,72,0,0,24,48,0.0,,0.0,0.0,0.5416666666666666,0.5416666666666666
0.1,2,B3,seen,standard,clear,72,5,7,19,41,0.20833333333333334,0.4166666666666667,0.2777777777777778,0.14583333333333334,0.5416666666666666,0.5416666666666666
0.1,2,P1,seen,standard,clear,72,3,5,21,43,0.125,0.375,0.1875,0.10416666666666667,0.5416666666666666,0.5451388888888888
0.1,2,B1,seen,standard,vertical_mid,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.7092013888888888,0.7092013888888888
0.1,2,B2,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.5390625
0.1,2,B3,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.5390625
0.1,2,P1,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.4713541666666667
0.1,2,B1,unseen,__all__,__all__,720,30,26,210,454,0.125,0.5357142857142857,0.20270270270270271,0.05416666666666667,0.7018055555555556,0.7018055555555556
0.1,2,B2,unseen,__all__,__all__,720,23,40,217,440,0.09583333333333334,0.36507936507936506,0.15181518151815182,0.08333333333333333,0.5215798611111111,0.5215798611111111
0.1,2,B3,unseen,__all__,__all__,720,17,26,223,454,0.07083333333333333,0.3953488372093023,0.12014134275618374,0.05416666666666667,0.5215798611111111,0.523359375
0.1,2,P1,unseen,__all__,__all__,720,15,20,225,460,0.0625,0.42857142857142855,0.10909090909090909,0.041666666666666664,0.5215798611111111,0.5286545138888888
0.1,2,B1,unseen,__all__,horizontal_new,144,2,2,46,94,0.041666666666666664,0.5,0.07692307692307693,0.020833333333333332,0.7404513888888888,0.7404513888888888
0.1,2,B2,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5355902777777778
0.1,2,B3,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5236545138888888
0.1,2,P1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5629340277777778
0.1,2,B1,unseen,__all__,low_new,144,14,13,34,83,0.2916666666666667,0.5185185185185185,0.37333333333333335,0.13541666666666666,0.7326388888888888,0.7326388888888888
0.1,2,B2,unseen,__all__,low_new,144,8,16,40,80,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.5210503472222222,0.5210503472222222
0.1,2,B3,unseen,__all__,low_new,144,8,13,40,83,0.16666666666666666,0.38095238095238093,0.2318840579710145,0.13541666666666666,0.5210503472222222,0.5427517361111112
0.1,2,P1,unseen,__all__,low_new,144,7,8,41,88,0.14583333333333334,0.4666666666666667,0.2222222222222222,0.08333333333333333,0.5210503472222222,0.5648871527777778
0.1,2,B1,unseen,__all__,two_new,144,6,6,42,90,0.125,0.5,0.2,0.0625,0.6859809027777778,0.6859809027777778
0.1,2,B2,unseen,__all__,two_new,144,7,12,41,84,0.14583333333333334,0.3684210526315789,0.208955223880597,0.125,0.5162760416666666,0.5162760416666666
0.1,2,B3,unseen,__all__,two_new,144,5,7,43,89,0.10416666666666667,0.4166666666666667,0.16666666666666666,0.07291666666666667,0.5162760416666666,0.5336371527777778
0.1,2,P1,unseen,__all__,two_new,144,4,6,44,90,0.08333333333333333,0.4,0.13793103448275862,0.0625,0.5162760416666666,0.548828125
0.1,2,B1,unseen,__all__,vertical_new,144,1,1,47,95,0.020833333333333332,0.5,0.04,0.010416666666666666,0.7178819444444444,0.7178819444444444
0.1,2,B2,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5794270833333334,0.5794270833333334
0.1,2,B3,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5794270833333334,0.5303819444444444
0.1,2,P1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5794270833333334,0.5269097222222222
0.1,2,B1,unseen,__all__,wide_new,144,7,4,41,92,0.14583333333333334,0.6363636363636364,0.23728813559322035,0.041666666666666664,0.6551649305555556,0.6551649305555556
0.1,2,B2,unseen,__all__,wide_new,144,8,12,40,84,0.16666666666666666,0.4,0.23529411764705882,0.125,0.5130208333333334,0.5130208333333334
0.1,2,B3,unseen,__all__,wide_new,144,4,6,44,90,0.08333333333333333,0.4,0.13793103448275862,0.0625,0.5130208333333334,0.5299479166666666
0.1,2,P1,unseen,__all__,wide_new,144,4,6,44,90,0.08333333333333333,0.4,0.13793103448275862,0.0625,0.5130208333333334,0.509765625
0.1,2,B1,unseen,harsh,__all__,360,26,23,94,217,0.21666666666666667,0.5306122448979592,0.3076923076923077,0.09583333333333334,0.7207291666666666,0.7207291666666666
0.1,2,B2,unseen,harsh,__all__,360,23,40,97,200,0.19166666666666668,0.36507936507936506,0.25136612021857924,0.16666666666666666,0.5195486111111111,0.5195486111111111
0.1,2,B3,unseen,harsh,__all__,360,13,14,107,226,0.10833333333333334,0.48148148148148145,0.17687074829931973,0.058333333333333334,0.5195486111111111,0.5195486111111111
0.1,2,P1,unseen,harsh,__all__,360,15,20,105,220,0.125,0.42857142857142855,0.1935483870967742,0.08333333333333333,0.5195486111111111,0.5154513888888889
0.1,2,B1,unseen,harsh,horizontal_new,72,2,2,22,46,0.08333333333333333,0.5,0.14285714285714285,0.041666666666666664,0.7248263888888888,0.7248263888888888
0.1,2,B2,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5164930555555556,0.5164930555555556
0.1,2,B3,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5164930555555556,0.5164930555555556
0.1,2,P1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5164930555555556,0.484375
0.1,2,B1,unseen,harsh,low_new,72,10,10,14,38,0.4166666666666667,0.5,0.45454545454545453,0.20833333333333334,0.7578125,0.7578125
0.1,2,B2,unseen,harsh,low_new,72,8,16,16,32,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5425347222222222,0.5425347222222222
0.1,2,B3,unseen,harsh,low_new,72,5,6,19,42,0.20833333333333334,0.45454545454545453,0.2857142857142857,0.125,0.5425347222222222,0.5425347222222222
0.1,2,P1,unseen,harsh,low_new,72,7,8,17,40,0.2916666666666667,0.4666666666666667,0.358974358974359,0.16666666666666666,0.5425347222222222,0.5425347222222222
0.1,2,B1,unseen,harsh,two_new,72,6,6,18,42,0.25,0.5,0.3333333333333333,0.125,0.7005208333333334,0.7005208333333334
0.1,2,B2,unseen,harsh,two_new,72,7,12,17,36,0.2916666666666667,0.3684210526315789,0.32558139534883723,0.25,0.5303819444444444,0.5303819444444444
0.1,2,B3,unseen,harsh,two_new,72,4,4,20,44,0.16666666666666666,0.5,0.25,0.08333333333333333,0.5303819444444444,0.5303819444444444
0.1,2,P1,unseen,harsh,two_new,72,4,6,20,42,0.16666666666666666,0.4,0.23529411764705882,0.125,0.5303819444444444,0.5303819444444444
0.1,2,B1,unseen,harsh,vertical_new,72,1,1,23,47,0.041666666666666664,0.5,0.07692307692307693,0.020833333333333332,0.7690972222222222,0.7690972222222222
0.1,2,B2,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6215277777777778,0.6215277777777778
0.1,2,B3,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6215277777777778,0.6215277777777778
0.1,2,P1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6215277777777778,0.6215277777777778
0.1,2,B1,unseen,harsh,wide_new,72,7,4,17,44,0.2916666666666667,0.6363636363636364,0.4,0.08333333333333333,0.6831597222222222,0.6831597222222222
0.1,2,B2,unseen,harsh,wide_new,72,8,12,16,36,0.3333333333333333,0.4,0.36363636363636365,0.25,0.5355902777777778,0.5355902777777778
0.1,2,B3,unseen,harsh,wide_new,72,4,4,20,44,0.16666666666666666,0.5,0.25,0.08333333333333333,0.5355902777777778,0.5355902777777778
0.1,2,P1,unseen,harsh,wide_new,72,4,6,20,42,0.16666666666666666,0.4,0.23529411764705882,0.125,0.5355902777777778,0.5355902777777778
0.1,2,B1,unseen,standard,__all__,360,4,3,116,237,0.03333333333333333,0.5714285714285714,0.06299212598425197,0.0125,0.6835416666666667,0.6835416666666667
0.1,2,B2,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.5520486111111111,0.5520486111111111
0.1,2,B3,unseen,standard,__all__,360,4,12,116,228,0.03333333333333333,0.25,0.058823529411764705,0.05,0.5520486111111111,0.5520486111111111
0.1,2,P1,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.5520486111111111,0.5433680555555556
0.1,2,B1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.7552083333333334,0.7552083333333334
0.1,2,B2,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5798611111111112,0.5798611111111112
0.1,2,B3,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5798611111111112,0.5798611111111112
0.1,2,P1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5798611111111112,0.6614583333333334
0.1,2,B1,unseen,standard,low_new,72,4,3,20,45,0.16666666666666666,0.5714285714285714,0.25806451612903225,0.0625,0.7074652777777778,0.7074652777777778
0.1,2,B2,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.5590277777777778,0.5590277777777778
0.1,2,B3,unseen,standard,low_new,72,3,7,21,41,0.125,0.3,0.17647058823529413,0.14583333333333334,0.5590277777777778,0.5590277777777778
0.1,2,P1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.5590277777777778,0.5902777777777778
0.1,2,B1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.6822916666666666,0.6822916666666666
0.1,2,B2,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5633680555555556,0.5633680555555556
0.1,2,B3,unseen,standard,two_new,72,1,3,23,45,0.041666666666666664,0.25,0.07142857142857142,0.0625,0.5633680555555556,0.5633680555555556
0.1,2,P1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5633680555555556,0.5824652777777778
0.1,2,B1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6762152777777778,0.6762152777777778
0.1,2,B2,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5303819444444444,0.5303819444444444
0.1,2,B3,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5303819444444444,0.5303819444444444
0.1,2,P1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.5303819444444444,0.453125
0.1,2,B1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.6328125,0.6328125
0.1,2,B2,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5399305555555556,0.5399305555555556
0.1,2,B3,unseen,standard,wide_new,72,0,2,24,46,0.0,0.0,0.0,0.041666666666666664,0.5399305555555556,0.5399305555555556
0.1,2,P1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5399305555555556,0.4678819444444444
0.1,3,B1,all,__all__,__all__,1152,142,57,242,711,0.3697916666666667,0.7135678391959799,0.48713550600343053,0.07421875,0.8448384602864584,0.8448384602864584
0.1,3,B2,all,__all__,__all__,1152,50,47,334,721,0.13020833333333334,0.5154639175257731,0.2079002079002079,0.061197916666666664,0.6511637369791666,0.6511637369791666
0.1,3,B3,all,__all__,__all__,1152,46,42,338,726,0.11979166666666667,0.5227272727272727,0.19491525423728814,0.0546875,0.6511637369791666,0.6417270236545138
0.1,3,P1,all,__all__,__all__,1152,47,37,337,731,0.12239583333333333,0.5595238095238095,0.20085470085470086,0.048177083333333336,0.6511637369791666,0.6363694932725694
0.1,3,B1,seen,__all__,__all__,432,64,25,80,263,0.4444444444444444,0.7191011235955056,0.5493562231759657,0.08680555555555555,0.8591338734567902,0.8591338734567902
0.1,3,B2,seen,__all__,__all__,432,25,23,119,265,0.1736111111111111,0.5208333333333334,0.2604166666666667,0.0798611111111111,0.6641830632716049,0.6641830632716049
0.1,3,B3,seen,__all__,__all__,432,26,23,118,265,0.18055555555555555,0.5306122448979592,0.2694300518134715,0.0798611111111111,0.6641830632716049,0.6599874614197531
0.1,3,P1,seen,__all__,__all__,432,28,22,116,266,0.19444444444444445,0.56,0.28865979381443296,0.0763888888888889,0.6641830632716049,0.6488956404320988
0.1,3,B1,seen,__all__,central_furniture,144,20,8,28,88,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.08333333333333333,0.8723958333333334,0.8723958333333334
0.1,3,B2,seen,__all__,central_furniture,144,10,8,38,88,0.20833333333333334,0.5555555555555556,0.30303030303030304,0.08333333333333333,0.6532118055555556,0.6532118055555556
0.1,3,B3,seen,__all__,central_furniture,144,8,8,40,88,0.16666666666666666,0.5,0.25,0.08333333333333333,0.6532118055555556,0.6616753472222222
0.1,3,P1,seen,__all__,central_furniture,144,9,6,39,90,0.1875,0.6,0.2857142857142857,0.0625,0.6532118055555556,0.6538628472222222
0.1,3,B1,seen,__all__,clear,144,29,12,19,84,0.6041666666666666,0.7073170731707317,0.651685393258427,0.125,0.8658854166666666,0.8658854166666666
0.1,3,B2,seen,__all__,clear,144,14,14,34,82,0.2916666666666667,0.5,0.3684210526315789,0.14583333333333334,0.6770833333333334,0.6770833333333334
